track_id,instrument,predicted
bass_electronic_023-028-025,bass,guitar
bass_electronic_013-041-025,bass,guitar
bass_electronic_012-048-100,bass,guitar
bass_electronic_003-048-127,bass,guitar
bass_electronic_015-063-025,bass,synthesizer
bass_electronic_007-062-075,bass,guitar
bass_electronic_001-041-025,bass,guitar
bass_electronic_024-043-075,bass,guitar
bass_electronic_002-062-025,bass,synthesizer
bass_electronic_036-055-127,bass,guitar
bass_electronic_011-025-127,bass,guitar
bass_electronic_035-030-075,bass,synthesizer
bass_electronic_036-062-050,bass,guitar
bass_electronic_039-034-100,bass,bass
bass_electronic_013-026-127,bass,bass
bass_electronic_016-032-100,bass,guitar
bass_electronic_033-056-127,bass,guitar
bass_acoustic_000-047-025,bass,synthesizer
bass_electronic_005-061-127,bass,guitar
bass_electronic_002-060-050,bass,synthesizer
bass_electronic_020-038-075,bass,synthesizer
bass_electronic_005-045-100,bass,guitar
bass_electronic_033-041-127,bass,synthesizer
bass_electronic_000-026-100,bass,synthesizer
bass_electronic_016-029-100,bass,guitar
bass_electronic_033-050-075,bass,synthesizer
bass_electronic_034-034-075,bass,guitar
bass_electronic_020-024-050,bass,synthesizer
bass_electronic_037-040-127,bass,guitar
bass_electronic_007-040-127,bass,guitar
bass_electronic_008-052-075,bass,synthesizer
bass_electronic_001-043-025,bass,guitar
bass_electronic_015-035-127,bass,guitar
bass_electronic_035-035-050,bass,guitar
bass_electronic_009-061-025,bass,guitar
bass_electronic_002-054-025,bass,synthesizer
bass_electronic_039-034-050,bass,guitar
bass_electronic_030-059-075,bass,guitar
bass_electronic_026-038-100,bass,guitar
bass_electronic_013-025-050,bass,synthesizer
bass_electronic_012-059-050,bass,guitar
bass_electronic_021-046-127,bass,synthesizer
bass_electronic_035-037-075,bass,guitar
bass_electronic_015-049-127,bass,synthesizer
bass_electronic_015-033-100,bass,bass
bass_electronic_007-047-025,bass,guitar
bass_electronic_029-046-050,bass,guitar
bass_electronic_023-042-075,bass,guitar
bass_electronic_017-050-127,bass,guitar
bass_electronic_026-034-075,bass,guitar
bass_electronic_038-047-050,bass,guitar
bass_electronic_000-057-127,bass,synthesizer
bass_electronic_002-042-127,bass,guitar
bass_electronic_023-026-075,bass,guitar
bass_electronic_032-040-025,bass,guitar
bass_electronic_019-025-050,bass,synthesizer
bass_electronic_039-050-127,bass,guitar
bass_electronic_002-027-025,bass,synthesizer
bass_electronic_015-054-025,bass,guitar
bass_electronic_021-026-100,bass,synthesizer
bass_electronic_032-053-100,bass,guitar
bass_electronic_023-063-127,bass,guitar
bass_electronic_019-048-100,bass,guitar
bass_electronic_001-058-075,bass,guitar
bass_electronic_022-042-075,bass,synthesizer
bass_electronic_029-056-025,bass,guitar
bass_electronic_035-022-127,bass,synthesizer
bass_electronic_037-025-075,bass,synthesizer
bass_electronic_002-024-127,bass,synthesizer
bass_electronic_034-031-075,bass,guitar
bass_electronic_030-036-127,bass,guitar
bass_electronic_020-052-075,bass,synthesizer
bass_electronic_039-055-050,bass,guitar
bass_electronic_038-022-100,bass,synthesizer
bass_electronic_007-051-075,bass,guitar
bass_electronic_021-060-075,bass,synthesizer
bass_electronic_012-044-025,bass,synthesizer
bass_electronic_038-058-050,bass,guitar
bass_electronic_038-039-127,bass,guitar
bass_electronic_011-047-127,bass,guitar
bass_electronic_000-030-075,bass,synthesizer
bass_electronic_007-063-025,bass,guitar
bass_electronic_017-026-050,bass,synthesizer
bass_electronic_004-062-050,bass,guitar
bass_electronic_032-039-025,bass,guitar
bass_electronic_029-022-050,bass,synthesizer
bass_electronic_016-035-100,bass,guitar
bass_electronic_023-023-025,bass,synthesizer
bass_electronic_000-052-100,bass,synthesizer
bass_electronic_015-046-100,bass,synthesizer
bass_electronic_026-061-050,bass,guitar
bass_electronic_032-029-127,bass,guitar
bass_electronic_031-045-075,bass,guitar
bass_electronic_036-041-025,bass,guitar
bass_electronic_026-027-050,bass,guitar
bass_electronic_033-054-050,bass,guitar
bass_electronic_034-049-100,bass,guitar
bass_electronic_032-034-050,bass,guitar
bass_electronic_000-034-100,bass,guitar
bass_electronic_020-052-050,bass,guitar
bass_electronic_015-024-100,bass,synthesizer
bass_electronic_035-052-075,bass,synthesizer
bass_electronic_019-041-075,bass,guitar
bass_electronic_019-041-050,bass,synthesizer
bass_electronic_010-035-075,bass,synthesizer
bass_electronic_005-038-127,bass,guitar
bass_electronic_031-046-075,bass,synthesizer
bass_electronic_028-045-025,bass,guitar
bass_electronic_003-022-075,bass,synthesizer
bass_electronic_009-030-075,bass,synthesizer
bass_electronic_011-039-050,bass,guitar
bass_electronic_009-059-127,bass,guitar
bass_electronic_029-063-075,bass,guitar
vocal_acoustic_008-040-050,voice,synthesizer
vocal_acoustic_019-070-025,voice,voice
vocal_acoustic_001-051-127,voice,voice
vocal_acoustic_003-052-075,voice,synthesizer
vocal_acoustic_026-053-100,voice,voice
vocal_acoustic_011-047-075,voice,voice
vocal_acoustic_003-067-050,voice,synthesizer
vocal_acoustic_018-075-025,voice,synthesizer
vocal_acoustic_024-049-025,voice,voice
vocal_acoustic_023-072-050,voice,synthesizer
vocal_acoustic_021-071-127,voice,voice
vocal_acoustic_001-046-025,voice,synthesizer
vocal_acoustic_023-061-100,voice,voice
vocal_acoustic_020-077-025,voice,synthesizer
vocal_acoustic_008-052-075,voice,synthesizer
vocal_acoustic_016-070-075,voice,synthesizer
vocal_acoustic_011-055-050,voice,voice
vocal_acoustic_002-065-100,voice,voice
vocal_acoustic_009-060-050,voice,voice
vocal_acoustic_017-054-100,voice,voice
vocal_acoustic_023-057-100,voice,voice
vocal_acoustic_027-067-127,voice,synthesizer
vocal_acoustic_013-040-025,voice,synthesizer
vocal_electronic_002-089-127,voice,voice
vocal_acoustic_018-064-050,voice,voice
vocal_electronic_000-055-127,voice,voice
vocal_acoustic_018-052-127,voice,voice
vocal_acoustic_029-058-025,voice,voice
vocal_electronic_003-081-127,voice,voice
vocal_electronic_001-076-127,voice,voice
vocal_acoustic_022-079-025,voice,synthesizer
vocal_electronic_001-070-127,voice,voice
vocal_acoustic_016-074-025,voice,synthesizer
vocal_acoustic_020-069-025,voice,synthesizer
vocal_acoustic_025-062-100,voice,synthesizer
vocal_acoustic_025-076-050,voice,synthesizer
vocal_acoustic_023-045-127,voice,voice
vocal_acoustic_018-063-100,voice,voice
vocal_acoustic_022-044-025,voice,synthesizer
vocal_acoustic_003-042-075,voice,synthesizer
vocal_acoustic_002-071-025,voice,voice
vocal_acoustic_023-039-127,voice,voice
vocal_acoustic_011-071-050,voice,synthesizer
vocal_acoustic_014-075-127,voice,synthesizer
vocal_acoustic_007-046-075,voice,voice
vocal_acoustic_023-041-050,voice,voice
vocal_acoustic_025-069-025,voice,synthesizer
vocal_acoustic_011-057-100,voice,voice
vocal_acoustic_029-070-127,voice,synthesizer
vocal_acoustic_008-055-025,voice,synthesizer
vocal_acoustic_028-063-100,voice,voice
vocal_acoustic_026-042-050,voice,voice
vocal_acoustic_013-080-025,voice,synthesizer
vocal_acoustic_017-042-127,voice,synthesizer
vocal_acoustic_013-069-075,voice,synthesizer
vocal_acoustic_003-058-025,voice,synthesizer
vocal_acoustic_023-046-050,voice,synthesizer
vocal_acoustic_027-055-025,voice,guitar
vocal_acoustic_021-078-075,voice,synthesizer
vocal_acoustic_006-041-050,voice,synthesizer
vocal_acoustic_003-065-025,voice,synthesizer
vocal_acoustic_011-078-127,voice,synthesizer
vocal_acoustic_009-068-075,voice,voice
vocal_acoustic_019-073-100,voice,synthesizer
vocal_acoustic_002-062-075,voice,voice
vocal_acoustic_013-076-127,voice,synthesizer
vocal_acoustic_011-054-127,voice,voice
vocal_acoustic_024-051-127,voice,voice
vocal_acoustic_021-062-050,voice,voice
vocal_acoustic_013-065-075,voice,synthesizer
vocal_acoustic_023-072-127,voice,synthesizer
vocal_acoustic_009-057-075,voice,voice
vocal_acoustic_001-044-127,voice,voice
vocal_acoustic_010-054-127,voice,voice
vocal_acoustic_024-048-100,voice,voice
vocal_acoustic_003-065-100,voice,synthesizer
vocal_acoustic_014-071-050,voice,synthesizer
vocal_acoustic_022-069-127,voice,voice
vocal_acoustic_028-059-127,voice,synthesizer
vocal_acoustic_012-062-075,voice,voice
vocal_acoustic_024-072-100,voice,synthesizer
vocal_acoustic_021-061-025,voice,synthesizer
vocal_acoustic_029-056-100,voice,voice
vocal_acoustic_025-075-127,voice,synthesizer
vocal_acoustic_024-077-100,voice,synthesizer
vocal_acoustic_007-058-050,voice,voice
vocal_acoustic_026-044-100,voice,voice
vocal_acoustic_028-072-100,voice,voice
vocal_acoustic_011-039-050,voice,voice
vocal_acoustic_015-062-075,voice,synthesizer
vocal_acoustic_029-066-127,voice,voice
vocal_acoustic_003-055-127,voice,synthesizer
vocal_acoustic_020-064-127,voice,voice
vocal_acoustic_015-055-025,voice,synthesizer
vocal_acoustic_005-073-075,voice,synthesizer
vocal_acoustic_013-071-075,voice,synthesizer
vocal_acoustic_021-073-100,voice,voice
vocal_acoustic_024-057-050,voice,voice
vocal_acoustic_024-059-127,voice,voice
vocal_acoustic_004-055-075,voice,synthesizer
vocal_acoustic_013-046-127,voice,synthesizer
vocal_acoustic_024-047-025,voice,synthesizer
vocal_acoustic_005-060-100,voice,synthesizer
vocal_acoustic_004-064-075,voice,synthesizer
vocal_acoustic_001-056-100,voice,voice
vocal_acoustic_024-062-025,voice,voice
vocal_acoustic_024-045-075,voice,voice
vocal_acoustic_024-064-025,voice,voice
vocal_acoustic_002-074-075,voice,voice
vocal_acoustic_011-082-050,voice,synthesizer
vocal_acoustic_023-038-127,voice,voice
vocal_acoustic_011-077-050,voice,synthesizer
vocal_acoustic_011-058-050,voice,voice
vocal_acoustic_007-039-127,voice,synthesizer
vocal_acoustic_024-054-050,voice,voice
vocal_acoustic_022-077-100,voice,synthesizer
vocal_acoustic_010-050-127,voice,voice
vocal_acoustic_024-058-127,voice,voice
vocal_acoustic_005-056-025,voice,voice
vocal_acoustic_010-057-100,voice,voice
vocal_acoustic_005-053-025,voice,guitar
vocal_acoustic_014-073-025,voice,synthesizer
vocal_acoustic_004-069-050,voice,synthesizer
vocal_acoustic_021-070-075,voice,voice
vocal_acoustic_020-066-025,voice,voice
vocal_acoustic_014-075-100,voice,synthesizer
vocal_acoustic_022-067-075,voice,voice
vocal_acoustic_020-082-050,voice,synthesizer
vocal_acoustic_007-048-050,voice,voice
vocal_electronic_002-063-127,voice,voice
vocal_acoustic_023-077-127,voice,synthesizer
vocal_acoustic_010-068-075,voice,voice
vocal_acoustic_016-074-050,voice,synthesizer
vocal_acoustic_010-051-025,voice,voice
vocal_acoustic_016-070-050,voice,synthesizer
vocal_acoustic_029-057-075,voice,synthesizer
vocal_acoustic_020-075-075,voice,synthesizer
vocal_acoustic_028-060-075,voice,synthesizer
vocal_acoustic_024-050-025,voice,voice
vocal_acoustic_019-063-025,voice,voice
vocal_acoustic_021-066-100,voice,voice
vocal_acoustic_013-053-075,voice,synthesizer
vocal_acoustic_016-054-050,voice,guitar
vocal_acoustic_003-042-127,voice,synthesizer
vocal_acoustic_007-050-050,voice,voice
vocal_acoustic_015-069-050,voice,synthesizer
vocal_acoustic_025-064-100,voice,synthesizer
vocal_acoustic_019-069-075,voice,synthesizer
vocal_acoustic_009-062-050,voice,synthesizer
vocal_acoustic_021-067-075,voice,voice
vocal_acoustic_009-063-127,voice,voice
vocal_acoustic_029-061-075,voice,voice
vocal_acoustic_028-065-127,voice,voice
vocal_acoustic_008-056-075,voice,synthesizer
vocal_acoustic_012-055-127,voice,voice
vocal_acoustic_004-053-075,voice,synthesizer
vocal_acoustic_023-059-050,voice,voice
vocal_acoustic_022-041-050,voice,synthesizer
vocal_acoustic_005-057-127,voice,voice
vocal_acoustic_015-060-100,voice,synthesizer
vocal_acoustic_005-073-050,voice,synthesizer
vocal_acoustic_017-038-075,voice,synthesizer
vocal_electronic_000-067-127,voice,synthesizer
vocal_acoustic_020-070-100,voice,synthesizer
vocal_acoustic_022-041-127,voice,synthesizer
vocal_acoustic_015-074-050,voice,synthesizer
vocal_acoustic_018-057-075,voice,voice
vocal_acoustic_024-062-127,voice,voice
vocal_acoustic_012-050-025,voice,voice
vocal_acoustic_023-069-050,voice,synthesizer
vocal_acoustic_013-078-050,voice,synthesizer
vocal_acoustic_001-040-025,voice,voice
vocal_acoustic_014-082-100,voice,synthesizer
vocal_acoustic_025-069-127,voice,synthesizer
vocal_acoustic_013-047-025,voice,synthesizer
vocal_acoustic_011-065-127,voice,synthesizer
vocal_acoustic_015-072-025,voice,synthesizer
vocal_acoustic_026-039-050,voice,voice
vocal_acoustic_010-068-050,voice,voice
vocal_acoustic_009-070-050,voice,synthesizer
vocal_acoustic_018-055-075,voice,voice
vocal_acoustic_022-061-025,voice,voice
vocal_acoustic_019-067-127,voice,voice
vocal_acoustic_008-038-127,voice,synthesizer
vocal_acoustic_013-058-127,voice,synthesizer
vocal_acoustic_003-058-100,voice,synthesizer
vocal_acoustic_023-052-050,voice,voice
vocal_electronic_000-076-127,voice,synthesizer
vocal_acoustic_011-051-025,voice,voice
vocal_acoustic_014-071-075,voice,synthesizer
vocal_acoustic_013-077-127,voice,synthesizer
vocal_acoustic_008-040-075,voice,synthesizer
vocal_acoustic_027-053-075,voice,synthesizer
vocal_acoustic_005-064-075,voice,voice
vocal_electronic_001-056-127,voice,voice
vocal_acoustic_008-057-127,voice,synthesizer
vocal_acoustic_009-051-025,voice,synthesizer
vocal_acoustic_024-079-127,voice,synthesizer
vocal_acoustic_001-055-025,voice,voice
vocal_acoustic_028-063-050,voice,voice
vocal_acoustic_022-065-025,voice,voice
vocal_electronic_001-049-127,voice,voice
vocal_acoustic_006-051-075,voice,guitar
vocal_acoustic_013-049-100,voice,synthesizer
vocal_acoustic_024-080-100,voice,synthesizer
vocal_acoustic_023-058-100,voice,voice
vocal_acoustic_023-082-127,voice,synthesizer
vocal_electronic_001-048-127,voice,voice
vocal_acoustic_021-072-050,voice,synthesizer
vocal_acoustic_011-068-100,voice,voice
vocal_acoustic_027-052-127,voice,synthesizer
vocal_acoustic_020-079-050,voice,synthesizer
vocal_acoustic_022-075-127,voice,synthesizer
vocal_acoustic_017-054-075,voice,voice
vocal_acoustic_011-060-050,voice,synthesizer
vocal_acoustic_007-046-025,voice,synthesizer
vocal_acoustic_015-064-025,voice,synthesizer
vocal_acoustic_015-060-075,voice,synthesizer
vocal_acoustic_022-068-050,voice,voice
vocal_acoustic_018-069-025,voice,voice
vocal_acoustic_023-080-127,voice,synthesizer
vocal_acoustic_019-067-025,voice,voice
vocal_acoustic_009-061-100,voice,synthesizer
vocal_acoustic_001-047-127,voice,voice
vocal_acoustic_023-082-050,voice,synthesizer
vocal_acoustic_028-068-127,voice,voice
vocal_acoustic_010-066-050,voice,voice
vocal_acoustic_015-073-127,voice,voice
vocal_acoustic_004-060-100,voice,synthesizer
vocal_acoustic_023-064-100,voice,voice
vocal_acoustic_007-057-075,voice,voice
vocal_acoustic_023-073-075,voice,synthesizer
vocal_acoustic_003-077-075,voice,synthesizer
vocal_acoustic_006-051-100,voice,guitar
vocal_acoustic_013-049-025,voice,synthesizer
vocal_acoustic_022-046-025,voice,synthesizer
vocal_acoustic_014-081-050,voice,synthesizer
vocal_acoustic_003-043-075,voice,synthesizer
vocal_acoustic_010-058-075,voice,voice
vocal_acoustic_016-071-025,voice,voice
vocal_acoustic_015-057-050,voice,synthesizer
vocal_acoustic_005-052-050,voice,voice
vocal_acoustic_020-076-100,voice,synthesizer
vocal_acoustic_023-060-075,voice,synthesizer
vocal_acoustic_023-068-127,voice,voice
vocal_acoustic_022-039-050,voice,synthesizer
vocal_acoustic_006-057-100,voice,synthesizer
vocal_acoustic_002-071-050,voice,voice
vocal_acoustic_007-056-050,voice,voice
vocal_acoustic_013-077-075,voice,synthesizer
vocal_acoustic_023-040-075,voice,voice
vocal_acoustic_012-058-050,voice,voice
vocal_acoustic_027-057-050,voice,synthesizer
vocal_acoustic_023-046-100,voice,voice
vocal_acoustic_012-070-050,voice,synthesizer
vocal_acoustic_021-068-050,voice,voice
vocal_acoustic_023-040-050,voice,voice
vocal_acoustic_003-039-100,voice,synthesizer
vocal_acoustic_024-074-025,voice,synthesizer
vocal_acoustic_021-061-100,voice,synthesizer
vocal_acoustic_013-066-050,voice,synthesizer
vocal_acoustic_009-066-100,voice,synthesizer
vocal_acoustic_016-058-050,voice,synthesizer
vocal_acoustic_001-053-025,voice,voice
vocal_acoustic_014-060-050,voice,synthesizer
vocal_acoustic_006-053-050,voice,synthesizer
vocal_acoustic_001-041-050,voice,synthesizer
vocal_acoustic_017-052-075,voice,synthesizer
vocal_acoustic_010-058-127,voice,voice
vocal_acoustic_012-058-100,voice,voice
vocal_acoustic_022-045-100,voice,synthesizer
vocal_acoustic_029-052-050,voice,voice
vocal_acoustic_021-064-050,voice,voice
vocal_acoustic_006-048-127,voice,synthesizer
vocal_acoustic_017-042-050,voice,synthesizer
vocal_acoustic_019-065-025,voice,voice
vocal_acoustic_008-056-050,voice,synthesizer
vocal_acoustic_021-081-075,voice,synthesizer
vocal_acoustic_023-078-100,voice,synthesizer
vocal_acoustic_022-080-050,voice,synthesizer
vocal_acoustic_029-068-025,voice,voice
vocal_acoustic_010-057-127,voice,voice
vocal_acoustic_014-076-100,voice,synthesizer
vocal_acoustic_022-079-127,voice,synthesizer
vocal_acoustic_020-064-050,voice,voice
vocal_acoustic_014-062-127,voice,synthesizer
vocal_acoustic_024-059-075,voice,voice
vocal_acoustic_013-044-100,voice,synthesizer
vocal_acoustic_002-068-025,voice,voice
vocal_acoustic_024-081-075,voice,synthesizer
vocal_acoustic_002-082-025,voice,synthesizer
vocal_acoustic_002-060-025,voice,synthesizer
vocal_acoustic_019-065-127,voice,voice
vocal_acoustic_026-051-075,voice,voice
vocal_acoustic_017-038-127,voice,synthesizer
vocal_acoustic_023-054-025,voice,voice
vocal_acoustic_024-056-127,voice,voice
vocal_acoustic_028-055-025,voice,synthesizer
vocal_acoustic_028-062-075,voice,voice
vocal_acoustic_028-053-100,voice,synthesizer
vocal_acoustic_019-067-075,voice,voice
vocal_acoustic_022-040-025,voice,synthesizer
vocal_acoustic_023-079-127,voice,synthesizer
vocal_acoustic_020-072-127,voice,synthesizer
vocal_acoustic_010-064-075,voice,voice
vocal_acoustic_011-066-127,voice,synthesizer
vocal_acoustic_012-051-050,voice,voice
vocal_acoustic_026-046-025,voice,voice
vocal_electronic_000-087-127,voice,synthesizer
vocal_acoustic_011-048-025,voice,voice
vocal_acoustic_018-058-025,voice,voice
vocal_acoustic_019-069-100,voice,synthesizer
vocal_acoustic_016-065-075,voice,synthesizer
vocal_acoustic_024-054-100,voice,voice
vocal_acoustic_014-064-075,voice,synthesizer
vocal_acoustic_004-074-075,voice,synthesizer
vocal_acoustic_021-073-127,voice,voice
vocal_acoustic_012-053-100,voice,voice
vocal_acoustic_023-040-025,voice,voice
vocal_acoustic_016-052-100,voice,synthesizer
vocal_acoustic_022-064-050,voice,voice
vocal_acoustic_018-067-100,voice,voice
vocal_acoustic_015-058-127,voice,synthesizer
vocal_acoustic_004-065-025,voice,synthesizer
vocal_acoustic_006-049-025,voice,synthesizer
vocal_acoustic_013-062-127,voice,synthesizer
vocal_acoustic_017-053-075,voice,voice
vocal_acoustic_003-041-127,voice,synthesizer
vocal_electronic_003-059-127,voice,voice
vocal_acoustic_011-081-100,voice,synthesizer
vocal_acoustic_012-069-050,voice,synthesizer
vocal_acoustic_002-065-025,voice,voice
vocal_acoustic_023-062-075,voice,synthesizer
vocal_acoustic_013-074-050,voice,synthesizer
vocal_acoustic_002-075-127,voice,synthesizer
vocal_acoustic_010-065-050,voice,voice
vocal_acoustic_011-059-100,voice,voice
vocal_acoustic_029-067-100,voice,synthesizer
vocal_acoustic_011-074-050,voice,synthesizer
vocal_acoustic_019-066-050,voice,voice
vocal_acoustic_002-077-025,voice,synthesizer
vocal_acoustic_015-073-050,voice,voice
vocal_acoustic_024-080-025,voice,synthesizer
vocal_acoustic_029-065-127,voice,synthesizer
vocal_acoustic_015-071-025,voice,synthesizer
vocal_acoustic_019-061-100,voice,voice
vocal_acoustic_023-065-127,voice,voice
vocal_acoustic_023-067-025,voice,voice
vocal_acoustic_003-064-075,voice,synthesizer
vocal_acoustic_022-050-025,voice,synthesizer
vocal_electronic_001-059-127,voice,voice
vocal_acoustic_005-064-100,voice,voice
vocal_acoustic_022-069-100,voice,voice
vocal_acoustic_013-054-127,voice,synthesizer
vocal_acoustic_026-056-100,voice,voice
vocal_acoustic_011-064-075,voice,guitar
vocal_acoustic_015-057-127,voice,synthesizer
vocal_acoustic_022-051-100,voice,voice
vocal_acoustic_021-079-025,voice,synthesizer
vocal_acoustic_003-077-100,voice,synthesizer
vocal_acoustic_007-039-075,voice,synthesizer
vocal_acoustic_026-049-025,voice,voice
vocal_acoustic_014-061-075,voice,synthesizer
vocal_acoustic_015-064-075,voice,synthesizer
vocal_acoustic_008-052-050,voice,synthesizer
vocal_acoustic_023-063-050,voice,voice
vocal_acoustic_008-040-025,voice,synthesizer
vocal_acoustic_013-042-050,voice,synthesizer
vocal_electronic_003-064-127,voice,voice
vocal_acoustic_015-074-075,voice,synthesizer
vocal_acoustic_016-062-127,voice,guitar
vocal_acoustic_028-054-075,voice,synthesizer
vocal_acoustic_023-078-050,voice,synthesizer
vocal_acoustic_011-069-127,voice,synthesizer
vocal_acoustic_005-070-075,voice,voice
vocal_acoustic_020-061-050,voice,voice
vocal_acoustic_013-064-025,voice,synthesizer
vocal_acoustic_022-058-025,voice,voice
vocal_acoustic_021-074-075,voice,synthesizer
vocal_acoustic_027-057-075,voice,synthesizer
vocal_acoustic_027-061-025,voice,synthesizer
vocal_acoustic_008-055-075,voice,synthesizer
vocal_acoustic_025-079-075,voice,synthesizer
vocal_acoustic_024-066-075,voice,voice
vocal_acoustic_028-052-025,voice,synthesizer
vocal_acoustic_025-063-025,voice,synthesizer
vocal_acoustic_029-050-075,voice,synthesizer
vocal_acoustic_008-040-100,voice,synthesizer
vocal_acoustic_024-069-075,voice,voice
vocal_acoustic_009-065-100,voice,voice
vocal_acoustic_024-080-127,voice,synthesizer
vocal_acoustic_001-042-100,voice,voice
vocal_acoustic_018-052-050,voice,synthesizer
vocal_electronic_003-085-127,voice,voice
vocal_acoustic_012-058-127,voice,voice
vocal_acoustic_010-063-127,voice,voice
vocal_acoustic_001-045-075,voice,voice
vocal_acoustic_018-064-100,voice,voice
vocal_acoustic_004-057-127,voice,synthesizer
vocal_acoustic_024-068-075,voice,voice
vocal_acoustic_019-063-100,voice,voice
vocal_acoustic_016-072-075,voice,synthesizer
vocal_acoustic_007-052-100,voice,voice
vocal_acoustic_015-073-075,voice,voice
vocal_acoustic_014-061-127,voice,synthesizer
vocal_acoustic_002-061-050,voice,synthesizer
vocal_acoustic_011-072-075,voice,synthesizer
vocal_acoustic_007-050-025,voice,voice
vocal_acoustic_006-055-100,voice,synthesizer
vocal_acoustic_005-057-050,voice,synthesizer
vocal_acoustic_020-076-050,voice,synthesizer
vocal_acoustic_024-041-050,voice,synthesizer
vocal_acoustic_015-068-100,voice,voice
vocal_acoustic_027-064-127,voice,synthesizer
vocal_acoustic_003-057-075,voice,synthesizer
vocal_acoustic_013-043-025,voice,synthesizer
vocal_acoustic_003-038-050,voice,synthesizer
vocal_acoustic_016-064-025,voice,voice
vocal_acoustic_024-046-050,voice,voice
vocal_acoustic_017-040-100,voice,synthesizer
vocal_acoustic_028-073-127,voice,voice
vocal_acoustic_011-050-050,voice,voice
vocal_acoustic_018-059-075,voice,voice
vocal_acoustic_006-040-127,voice,synthesizer
vocal_acoustic_013-055-100,voice,voice
vocal_acoustic_007-047-100,voice,voice
vocal_acoustic_012-059-025,voice,voice
vocal_acoustic_010-061-050,voice,voice
vocal_acoustic_009-067-075,voice,voice
vocal_acoustic_025-068-050,voice,synthesizer
vocal_acoustic_003-045-100,voice,synthesizer
vocal_acoustic_002-073-050,voice,voice
vocal_electronic_003-056-127,voice,voice
vocal_acoustic_027-053-025,voice,synthesizer
vocal_acoustic_021-069-075,voice,voice
vocal_acoustic_006-049-075,voice,synthesizer
vocal_acoustic_017-047-100,voice,synthesizer
vocal_acoustic_026-041-050,voice,voice
vocal_acoustic_028-052-100,voice,synthesizer
vocal_acoustic_022-043-100,voice,synthesizer
vocal_acoustic_021-067-127,voice,voice
vocal_acoustic_023-053-025,voice,voice
vocal_acoustic_001-053-100,voice,voice
vocal_acoustic_022-078-050,voice,synthesizer
vocal_acoustic_013-068-127,voice,voice
vocal_acoustic_019-072-100,voice,synthesizer
vocal_acoustic_002-066-050,voice,voice
vocal_acoustic_005-069-025,voice,synthesizer
vocal_acoustic_013-065-127,voice,synthesizer
vocal_acoustic_025-072-100,voice,synthesizer
vocal_acoustic_012-053-075,voice,voice
vocal_acoustic_022-075-025,voice,synthesizer
vocal_acoustic_018-067-127,voice,voice
vocal_acoustic_002-072-025,voice,synthesizer
vocal_acoustic_011-067-075,voice,voice
vocal_acoustic_002-060-100,voice,voice
vocal_acoustic_019-074-075,voice,synthesizer
vocal_acoustic_013-079-050,voice,synthesizer
vocal_acoustic_029-057-100,voice,voice
vocal_acoustic_026-054-127,voice,voice
vocal_acoustic_015-052-075,voice,synthesizer
vocal_acoustic_009-063-100,voice,voice
vocal_acoustic_022-046-050,voice,synthesizer
vocal_acoustic_011-041-050,voice,voice
vocal_acoustic_012-050-127,voice,voice
vocal_electronic_003-075-127,voice,voice
vocal_acoustic_011-044-075,voice,voice
vocal_acoustic_023-070-025,voice,voice
vocal_acoustic_003-056-100,voice,synthesizer
vocal_acoustic_005-052-075,voice,voice
vocal_acoustic_024-064-127,voice,voice
vocal_acoustic_006-052-025,voice,synthesizer
vocal_acoustic_016-063-127,voice,synthesizer
vocal_acoustic_003-069-100,voice,synthesizer
vocal_acoustic_015-064-050,voice,synthesizer
vocal_acoustic_010-055-075,voice,voice
vocal_acoustic_008-054-100,voice,synthesizer
vocal_acoustic_010-053-075,voice,voice
vocal_acoustic_013-038-100,voice,synthesizer
vocal_acoustic_020-064-100,voice,voice
vocal_acoustic_016-059-127,voice,synthesizer
vocal_acoustic_027-063-100,voice,synthesizer
vocal_acoustic_010-070-050,voice,voice
vocal_acoustic_008-041-075,voice,synthesizer
vocal_acoustic_002-078-075,voice,synthesizer
vocal_acoustic_022-047-075,voice,synthesizer
vocal_acoustic_014-066-050,voice,voice
vocal_acoustic_024-057-025,voice,voice
vocal_acoustic_004-071-075,voice,synthesizer
vocal_acoustic_008-051-127,voice,synthesizer
vocal_acoustic_002-072-127,voice,synthesizer
vocal_acoustic_022-071-100,voice,voice
vocal_acoustic_028-070-100,voice,voice
vocal_acoustic_013-060-050,voice,voice
vocal_acoustic_024-058-100,voice,voice
vocal_acoustic_005-069-127,voice,synthesizer
vocal_acoustic_022-081-025,voice,synthesizer
vocal_acoustic_013-040-100,voice,synthesizer
vocal_acoustic_003-051-100,voice,synthesizer
vocal_acoustic_024-053-127,voice,voice
vocal_acoustic_015-056-100,voice,synthesizer
vocal_acoustic_014-081-025,voice,synthesizer
vocal_acoustic_011-079-127,voice,synthesizer
vocal_acoustic_005-055-127,voice,voice
vocal_acoustic_022-073-100,voice,voice
vocal_acoustic_017-052-025,voice,synthesizer
vocal_acoustic_004-067-075,voice,synthesizer
vocal_acoustic_023-048-025,voice,voice
vocal_electronic_001-050-127,voice,voice
vocal_acoustic_027-052-100,voice,synthesizer
vocal_acoustic_006-042-075,voice,synthesizer
vocal_acoustic_011-046-025,voice,voice
vocal_acoustic_004-054-075,voice,synthesizer
vocal_electronic_001-044-127,voice,synthesizer
vocal_acoustic_019-075-075,voice,synthesizer
vocal_acoustic_014-069-025,voice,voice
